address,incoming_count,outgoing_count,incoming_amount_by_asset,outgoing_amount_by_asset,first_seen,last_seen,interaction_count,direction
TUcar2zRa68nLdyuGrr1GSTCsv49JKrnZt,1,0,"{""TRX"": ""0.000001""}",{},2026-06-15T05:13:54+00:00,2026-06-15T05:13:54+00:00,1,incoming
TUdykBC9QJEDr8yVH6aEzkyhkox2Kqahju,0,1,{},"{""USDT"": ""4000""}",2026-07-08T10:58:42+00:00,2026-07-08T10:58:42+00:00,1,outgoing
TUevijYD489RDsVY1hYT9XncCG7gmf1DkQ,1,0,"{""TRX"": ""0.000002""}",{},2026-08-02T17:17:15+00:00,2026-08-02T17:17:15+00:00,1,incoming
TUhYD9dRysYBrPsqXZChADX1jj6WxhKEpA,1,0,"{""TRX"": ""0.000005""}",{},2026-05-06T16:05:00+00:00,2026-05-06T16:05:00+00:00,1,incoming
TUoBDth7krtRLrPjMxjvkec2BN6w9t1NJk,1,0,"{""TRX"": ""0.000004""}",{},2026-07-31T10:12:09+00:00,2026-07-31T10:12:09+00:00,1,incoming
TUp1fgmzWfAJ9xXjdHQBXm9ekS1nvD3JxN,1,0,"{""USDT"": ""5570""}",{},2026-04-06T06:32:09+00:00,2026-04-06T06:32:09+00:00,1,incoming
TUpUFqDmSZtZkWsYoSMuGeaP6AT3fVnNMJ,1,0,"{""TRX"": ""0.000001""}",{},2026-08-02T09:54:51+00:00,2026-08-02T09:54:51+00:00,1,incoming
TUqtYnkbyaPzxaHmmsjZeHp5MQd9RSKLis,1,0,"{""TRX"": ""0.000008""}",{},2026-03-10T06:42:51+00:00,2026-03-10T06:42:51+00:00,1,incoming
TUvq3YgEKYvWAcVU8E5oVfc5RtNF3D7zpQ,1,0,"{""TRX"": ""0.000001""}",{},2026-07-09T13:28:21+00:00,2026-07-09T13:28:21+00:00,1,incoming
TUzmUJyqKjqXn19rpCaew6FGDGXif32gTe,1,0,"{""TRX"": ""0.000001""}",{},2026-03-09T03:56:45+00:00,2026-03-09T03:56:45+00:00,1,incoming
TV28Sq3R8msLc32EZjnEsNumJtx9nsdc2c,1,0,"{""TRX"": ""0.000008""}",{},2026-03-06T04:28:15+00:00,2026-03-06T04:28:15+00:00,1,incoming
TV3to79cXQF6D7qSfcFFmRR4F6DbqbFh2c,1,0,"{""TRX"": ""0.000002""}",{},2026-03-20T08:18:09+00:00,2026-03-20T08:18:09+00:00,1,incoming
TV4G1U4VjL2yKXZ1vz6GrZRaZhNMwDXFou,1,0,"{""TRX"": ""0.000002""}",{},2026-02-02T07:34:33+00:00,2026-02-02T07:34:33+00:00,1,incoming
TV75MgxwDe3Kcwao5FtrN1sw3FVAVkyM3J,1,0,"{""TRX"": ""88.888888""}",{},2026-04-07T10:19:45+00:00,2026-04-07T10:19:45+00:00,1,incoming
TV7bkV9CvixgMPcotW6X3TdSGoVuRmqjja,1,0,"{""TRX"": ""0.000001""}",{},2026-05-08T08:44:54+00:00,2026-05-08T08:44:54+00:00,1,incoming
TVCWchKrXPXsBzrvfqC4Ps1noWYin4SJcR,1,0,"{""TRX"": ""0.000003""}",{},2026-07-19T10:02:30+00:00,2026-07-19T10:02:30+00:00,1,incoming
TVG8mizwwanuXZoT8LknozSX4gVZqB4B5n,1,0,"{""TRX"": ""0.000002""}",{},2026-03-09T04:04:12+00:00,2026-03-09T04:04:12+00:00,1,incoming
TVGXZQmhTgSTtNjfuFF6zdHTXZdXnGPjnn,1,0,"{""TRX"": ""0.000001""}",{},2026-07-16T10:28:03+00:00,2026-07-16T10:28:03+00:00,1,incoming
TVGgvqkcdmRrXG1FoGXkom7myFowyRgVuY,1,0,"{""TRX"": ""0.000001""}",{},2026-05-10T09:04:03+00:00,2026-05-10T09:04:03+00:00,1,incoming
TVGs8S6FzBCemJUbUmhQJ4ZuX7MANZ8vUH,1,0,"{""USDT"": ""50""}",{},2026-02-16T08:43:03+00:00,2026-02-16T08:43:03+00:00,1,incoming
TVJBbpTs58KYfrBRRNuSoDw7aGTwPFNR2h,1,0,"{""TRX"": ""0.000002""}",{},2026-03-02T15:47:36+00:00,2026-03-02T15:47:36+00:00,1,incoming
TVJdnC8wuNMZujjk4UhExT8D1gDHNHs6F5,1,0,"{""TRX"": ""100""}",{},2026-07-25T07:18:03+00:00,2026-07-25T07:18:03+00:00,1,incoming
TVLDYZJht1kYGc8J4Q28171b6LWM6SDueE,1,0,"{""TRX"": ""0.1""}",{},2026-01-06T05:23:12+00:00,2026-01-06T05:23:12+00:00,1,incoming
TVNSEFB4N4qfVJf2r54scAdJ2jDKeSJ1xr,1,0,"{""TRX"": ""0.000003""}",{},2026-02-25T10:39:54+00:00,2026-02-25T10:39:54+00:00,1,incoming
TVPACDuyLvh5AqsgunNaf3gWwFgXMh3eWd,1,0,"{""TRX"": ""0.000004""}",{},2026-01-18T10:42:45+00:00,2026-01-18T10:42:45+00:00,1,incoming
TVPPbxRjwzwJvBAKtJfGEUPGRBMcU8jtBu,1,0,"{""TRX"": ""1""}",{},2026-05-31T14:04:09+00:00,2026-05-31T14:04:09+00:00,1,incoming
TVPT8auUfxsxTu4XXtjucxvcjQtgPzBp4r,1,0,"{""TRX"": ""0.000009""}",{},2026-06-12T08:04:51+00:00,2026-06-12T08:04:51+00:00,1,incoming
TVTviZbKTEZvLrZDGFeeUq8iivgt4tgFvB,1,0,"{""TRX"": ""0.000005""}",{},2026-02-06T14:47:15+00:00,2026-02-06T14:47:15+00:00,1,incoming
TVUgM934FJwrNwT2FaE7HCWwQUa2rp11Fp,1,0,"{""TRX"": ""0.000007""}",{},2026-04-30T14:12:57+00:00,2026-04-30T14:12:57+00:00,1,incoming
TVUuAMDQ7NjEtJdqK55ybVADnqMT6n5FV8,1,0,"{""TRX"": ""0.000001""}",{},2026-05-16T09:08:09+00:00,2026-05-16T09:08:09+00:00,1,incoming
TVXBtMg9sXpcYZzjSsH5aDk1uZT4WfFuKZ,1,0,"{""TRX"": ""0.000002""}",{},2026-07-29T08:02:06+00:00,2026-07-29T08:02:06+00:00,1,incoming
TVfyjfo21L1WNcjqWa8KC4DBTKgVjGDTRz,1,0,"{""TRX"": ""0.000002""}",{},2026-06-22T06:38:36+00:00,2026-06-22T06:38:36+00:00,1,incoming
TVhTu42mXWYPkAMnxSFVfF8iTDVvVFUstN,1,0,"{""TRX"": ""0.000008""}",{},2026-07-14T11:56:27+00:00,2026-07-14T11:56:27+00:00,1,incoming
TVovhLNzdMLVpLQtmAjTsae619cJRmaJxN,1,0,"{""TRX"": ""0.000006""}",{},2026-04-06T06:34:21+00:00,2026-04-06T06:34:21+00:00,1,incoming
TVtCi4j6c3ACzKrm7QRkiTQeB2T7dcm69C,1,0,"{""TRX"": ""0.01""}",{},2026-02-02T06:46:51+00:00,2026-02-02T06:46:51+00:00,1,incoming
TVxR8kc6EHUfLeBp4dPt4T4L98DCMM342c,1,0,"{""TRX"": ""0.000002""}",{},2026-01-16T09:35:27+00:00,2026-01-16T09:35:27+00:00,1,incoming
TVyRUNSj728icLqgB2ypneg2CKBDCSuAMJ,1,0,"{""TRX"": ""0.000002""}",{},2026-06-02T15:19:12+00:00,2026-06-02T15:19:12+00:00,1,incoming
TW1f3bZveeBgtTM13hkxKY2oycntA3SnCn,1,0,"{""TRX"": ""0.000008""}",{},2026-04-23T04:52:21+00:00,2026-04-23T04:52:21+00:00,1,incoming
TW48cv4ud5d2i4VT2jWYZFPfDtReyuuocR,1,0,"{""TRX"": ""0.000002""}",{},2026-07-05T08:33:54+00:00,2026-07-05T08:33:54+00:00,1,incoming
TWDgM7yoiwigYh4oFkp8PYfrAXr3tb7Ymf,1,0,"{""TRX"": ""0.000007""}",{},2026-07-11T09:15:18+00:00,2026-07-11T09:15:18+00:00,1,incoming
TWFxbwPLDvKRFdkKdQYXmrWEgDbn1ovWRA,1,0,"{""TRX"": ""4444.444444""}",{},2026-06-25T04:33:42+00:00,2026-06-25T04:33:42+00:00,1,incoming
TWG7ujz9t4Dm4L2wE5w5rDoQSFR45hS2Rz,1,0,"{""TRX"": ""0.000006""}",{},2026-07-08T10:56:57+00:00,2026-07-08T10:56:57+00:00,1,incoming
TWGy4arK5C3D5vGTJwa5ko5CptUedJ1z7Q,1,0,"{""TRX"": ""0.000005""}",{},2026-02-20T05:34:51+00:00,2026-02-20T05:34:51+00:00,1,incoming
TWMAXLpkZvDF3F2evamnyETDf5tV4jx6Rz,1,0,"{""TRX"": ""0.000003""}",{},2026-07-25T07:16:39+00:00,2026-07-25T07:16:39+00:00,1,incoming
TWQ4so1RQESbvmky8jKuEncNf9gHL9zNMJ,1,0,"{""TRX"": ""0.000004""}",{},2026-02-27T12:15:00+00:00,2026-02-27T12:15:00+00:00,1,incoming
TWQyfqYmWGDryX2hF16CCBFo4eEkvJy7HQ,1,0,"{""TRX"": ""0.000001""}",{},2026-07-09T10:39:39+00:00,2026-07-09T10:39:39+00:00,1,incoming
TWTutkUHvsztvkm6bUKtQJzrqL6KQdhh1N,1,0,"{""TRX"": ""138.138""}",{},2026-04-14T14:51:15+00:00,2026-04-14T14:51:15+00:00,1,incoming
TWb6zn4UfTLmDh6aCmpH1s9VgwQFJHUJcR,1,0,"{""TRX"": ""0.000003""}",{},2026-07-15T09:09:00+00:00,2026-07-15T09:09:00+00:00,1,incoming
TWe8Nk3MUwFMuxc9Kr2bMdiiRhW24xW5Rz,1,0,"{""TRX"": ""0.000007""}",{},2026-07-19T10:00:21+00:00,2026-07-19T10:00:21+00:00,1,incoming
TWfQBNp2BZfmP4sMnR5YLo9LjoPXVpyXsR,1,0,"{""TRX"": ""0.000002""}",{},2026-07-25T19:49:36+00:00,2026-07-25T19:49:36+00:00,1,incoming
TWiDReR6qv2T73c9ZVpjfsLX4VD51AmFUU,1,0,"{""TRX"": ""7.11""}",{},2026-07-13T07:20:06+00:00,2026-07-13T07:20:06+00:00,1,incoming
TWmtYdguahpWTNYwRcUuRPt6s8gdzvV97N,1,0,"{""TRX"": ""0.000005""}",{},2026-06-25T04:39:39+00:00,2026-06-25T04:39:39+00:00,1,incoming
TWrnWhE1Epyk32v4ogE3pps2k9RV9gwLah,1,0,"{""TRX"": ""0.000002""}",{},2026-02-18T06:24:27+00:00,2026-02-18T06:24:27+00:00,1,incoming
TWu6qa6uykVPLx6DkgbQ7wZGpRRbYcKP6T,0,1,{},"{""USDT"": ""4000""}",2026-06-28T06:40:51+00:00,2026-06-28T06:40:51+00:00,1,outgoing
TX3ByyoAsnxSweqKJVUua5wAGju9VSaYwY,1,0,"{""TRX"": ""0.000002""}",{},2026-05-10T09:14:27+00:00,2026-05-10T09:14:27+00:00,1,incoming
TX61J256RrH9jCTRmujrYDN3JbadSDv1Fp,1,0,"{""TRX"": ""0.000008""}",{},2026-04-30T14:12:18+00:00,2026-04-30T14:12:18+00:00,1,incoming
TX7AhDUiF82C72A5F3cWM5amLu7rETJjNP,1,0,"{""TRX"": ""0.000004""}",{},2026-06-13T13:05:33+00:00,2026-06-13T13:05:33+00:00,1,incoming
TXBxdtaL6gafcpwQGZ7dZ6UiCHjM83NEkC,1,0,"{""USDT"": ""631""}",{},2026-03-08T15:10:45+00:00,2026-03-08T15:10:45+00:00,1,incoming
TXFK7ckgKFntzCTNWeviXh78gZt5JKkANP,1,0,"{""TRX"": ""0.000003""}",{},2026-05-28T14:25:18+00:00,2026-05-28T14:25:18+00:00,1,incoming
TXFrA5iFJgWejusYiSdx8cEwQJsncQ1JYd,1,0,"{""TRX"": ""0.000001""}",{},2026-02-11T03:54:09+00:00,2026-02-11T03:54:09+00:00,1,incoming
TXHD2852L5LdmTpVi8yx8YLtWgf74JjdpQ,1,0,"{""TRX"": ""0.000007""}",{},2026-06-09T14:38:09+00:00,2026-06-09T14:38:09+00:00,1,incoming
TXQAF8uk4zWuLrVywpkAVssdZULejXXXCn,1,0,"{""TRX"": ""0.000002""}",{},2026-08-03T04:03:36+00:00,2026-08-03T04:03:36+00:00,1,incoming
TXRaUA6GpPgjfebtvLcz7pUmHA3PxSKQXC,0,1,{},"{""USDT"": ""2000""}",2026-02-12T18:25:03+00:00,2026-02-12T18:25:03+00:00,1,outgoing
TXXEuZTPK8cNmWtBiCMxA56L8wJd9Rwxh4,1,0,"{""TRX"": ""0.000002""}",{},2026-07-05T08:46:42+00:00,2026-07-05T08:46:42+00:00,1,incoming
TXZAFbN4u1LWJCY3myUMzucJNE4ZwSv7mY,1,0,"{""TRX"": ""0.000001""}",{},2026-02-16T11:18:21+00:00,2026-02-16T11:18:21+00:00,1,incoming
TXaCD3auhqf14hC4WKMPL9Gu4eC1fi1z1Q,1,0,"{""TRX"": ""0.000001""}",{},2026-05-27T13:56:51+00:00,2026-05-27T13:56:51+00:00,1,incoming
TXbPCLWcDVUR4B1nJgufqbJUSayK1HM1V8,1,0,"{""TRX"": ""0.000002""}",{},2026-02-15T14:02:09+00:00,2026-02-15T14:02:09+00:00,1,incoming
TXhMf5Pd1mBTE1CGnghdov8Hg9iZF2D7sd,1,0,"{""TRX"": ""0.000001""}",{},2026-01-10T10:51:09+00:00,2026-01-10T10:51:09+00:00,1,incoming
TXi4HVfMCK2LeibP7nLkGZqVcoDXMh3eWd,1,0,"{""TRX"": ""0.000003""}",{},2026-03-14T23:48:36+00:00,2026-03-14T23:48:36+00:00,1,incoming
TXjohvpGzGrVUVA7uRYh4gzYmfH9xJjSjJ,1,0,"{""TRX"": ""0.000009""}",{},2026-03-06T04:27:03+00:00,2026-03-06T04:27:03+00:00,1,incoming
TXkNUeYuN2nTdAQFfxStaeTXqYmPBrM6Tf,1,0,"{""TRX"": ""0.000001""}",{},2026-07-10T17:24:48+00:00,2026-07-10T17:24:48+00:00,1,incoming
TXkxeY4PQNGSc15534K1Dnz4AtBirPEEkC,1,0,"{""TRX"": ""0.000003""}",{},2026-03-08T15:12:57+00:00,2026-03-08T15:12:57+00:00,1,incoming
TXomxbnrqa1uwjUc81dyDCrttxpBom6oV8,1,0,"{""TRX"": ""0.000006""}",{},2026-06-09T08:55:09+00:00,2026-06-09T08:55:09+00:00,1,incoming
TXoyiXyLiB45bHq33Mffy1dRBRPxkzw9eq,1,0,"{""TRX"": ""0.000001""}",{},2026-06-04T15:54:42+00:00,2026-06-04T15:54:42+00:00,1,incoming
TXv7CdmpSXVmgvQYnaUbJhXjG6ayP6zeiH,1,0,"{""TRX"": ""138.138""}",{},2026-03-16T14:06:06+00:00,2026-03-16T14:06:06+00:00,1,incoming
TXwdrkownxWGCM2YkwEbGmrTRjoxZvaoAn,1,0,"{""TRX"": ""0.000002""}",{},2026-07-06T12:24:54+00:00,2026-07-06T12:24:54+00:00,1,incoming
TY6fkYVGpdUdHi4oaSKJHV1pnx6NPtSvWZ,1,0,"{""TRX"": ""0.000003""}",{},2026-06-06T10:54:57+00:00,2026-06-06T10:54:57+00:00,1,incoming
TY9DdASc2xNefninzP2EBiuRQ3Xh7zihDX,1,0,"{""TRX"": ""0.000001""}",{},2026-03-05T15:55:24+00:00,2026-03-05T15:55:24+00:00,1,incoming
TYBthuusLuoBykoJfxVp43UrBu7A3twqjx,1,0,"{""TRX"": ""0.000002""}",{},2026-08-01T09:12:48+00:00,2026-08-01T09:12:48+00:00,1,incoming
TYDGMdP4iSThrEWzJPSPLh3taymKcKXmpA,1,0,"{""TRX"": ""0.000001""}",{},2026-04-27T07:47:21+00:00,2026-04-27T07:47:21+00:00,1,incoming
TYDpm32uBnFWP7DNTrWU41tU1xjDs6Nth4,1,0,"{""TRX"": ""0.000001""}",{},2026-06-28T06:41:21+00:00,2026-06-28T06:41:21+00:00,1,incoming
TYGzu5HbA5mcbCjsgnS5WgTihAr69PmHHm,1,0,"{""TRX"": ""0.000001""}",{},2026-01-06T04:04:15+00:00,2026-01-06T04:04:15+00:00,1,incoming
TYRhnVSCwsiN9kgrR8EoZx9W4Wiri3HNMJ,1,0,"{""TRX"": ""0.000002""}",{},2026-01-25T05:00:06+00:00,2026-01-25T05:00:06+00:00,1,incoming
TYSm1DTYwVwavyz18urgac41opJnHXdCUk,1,0,"{""TRX"": ""0.000003""}",{},2026-06-30T15:50:39+00:00,2026-06-30T15:50:39+00:00,1,incoming
TYUkuF65cCAd2NenjunHFsyGSV2uvixevd,1,0,"{""TRX"": ""0.000001""}",{},2026-01-29T03:41:30+00:00,2026-01-29T03:41:30+00:00,1,incoming
TYW4SG7XbV1yDrjncsJh5HhLpqtajvuazd,1,0,"{""TRX"": ""0.000001""}",{},2026-02-18T05:17:24+00:00,2026-02-18T05:17:24+00:00,1,incoming
TYXcq9q7Cqmx4XrEgMcGQKhPt3ctTHsuCk,1,0,"{""TRX"": ""0.000002""}",{},2026-04-18T14:46:36+00:00,2026-04-18T14:46:36+00:00,1,incoming
TYYkEhr5XdkpBxDtrPNJ5jTFnpyJtqAzV8,1,0,"{""TRX"": ""0.000007""}",{},2026-05-26T10:17:06+00:00,2026-05-26T10:17:06+00:00,1,incoming
TYarAThsPfbaVzfq9AU3cHXYRocBpUTdqA,1,0,"{""TRX"": ""0.0001""}",{},2026-02-15T16:00:15+00:00,2026-02-15T16:00:15+00:00,1,incoming
TYfSX1wLB4QHnfRx8iZXMMpStKC1HECVud,1,0,"{""TRX"": ""0.000001""}",{},2026-01-27T04:48:36+00:00,2026-01-27T04:48:36+00:00,1,incoming
TYmpxCXo1DC8iZWrDRszCE5f5yGjhiPQ7X,0,1,{},"{""USDT"": ""1000""}",2026-05-17T12:30:06+00:00,2026-05-17T12:30:06+00:00,1,outgoing
TYnxhVLRygHtJxrvEk1T68xd2YzK25LXsR,1,0,"{""TRX"": ""0.000001""}",{},2026-07-23T12:18:39+00:00,2026-07-23T12:18:39+00:00,1,incoming
TYvM38CQJ1gbFGHSkagEdJ6ogm52nRfNMJ,1,0,"{""TRX"": ""0.000002""}",{},2026-07-03T05:16:06+00:00,2026-07-03T05:16:06+00:00,1,incoming
TYxYpbK11o4buPBdp2rBtB4ZG3vw5T5nbC,1,0,"{""TRX"": ""0.0001""}",{},2026-02-20T20:34:15+00:00,2026-02-20T20:34:15+00:00,1,incoming
TZ54vu5yDxxqnToCEm4PXSCyvN796jZf1u,1,0,"{""USDT"": ""1823""}",{},2026-03-09T09:01:39+00:00,2026-03-09T09:01:39+00:00,1,incoming
TZ5gX1CAaWAvGnASvv8PzatbiCUg8GkesR,1,0,"{""TRX"": ""0.000007""}",{},2026-03-12T17:41:36+00:00,2026-03-12T17:41:36+00:00,1,incoming
TZAWLamsmBfXxEEKtyV8gDX7o2CdrUdqqh,0,1,{},"{""USDT"": ""1000""}",2026-07-08T10:57:27+00:00,2026-07-08T10:57:27+00:00,1,outgoing
TZEV3ktEY8RNoFbtopcZbhu9GgyNfPBLNK,0,1,{},"{""USDT"": ""900""}",2026-03-09T08:36:27+00:00,2026-03-09T08:36:27+00:00,1,outgoing
TZHfQNpR9RKY4Rt6gA9ojxKUFRjFhzrxh4,1,0,"{""TRX"": ""0.000003""}",{},2026-07-05T08:45:48+00:00,2026-07-05T08:45:48+00:00,1,incoming
